2026-07-13 10:48:18,370 | INFO    | VigilanceAI backend starting — database initialized
2026-07-13 12:36:34,407 | INFO    | Alert saved: 1783926245.1293792
2026-07-13 12:36:34,407 | INFO    | Alert saved: 1783926237.1284640
2026-07-13 12:36:34,412 | INFO    | Alert saved: 1783926235.1282732
2026-07-13 12:36:34,418 | INFO    | Alert saved: 1783926247.1297336
2026-07-13 12:36:34,420 | INFO    | Alert saved: 1783926247.1297860
2026-07-13 12:36:34,420 | INFO    | Alert saved: 1783926247.1296760
2026-07-13 12:36:34,421 | INFO    | Alert saved: 1783926247.1296340
2026-07-13 12:36:34,442 | INFO    | Alert saved: 1783926239.1286548
2026-07-13 12:36:34,498 | INFO    | Alert saved: 1783926239.1287502
2026-07-13 12:36:34,503 | INFO    | Alert saved: 1783926245.1295826
2026-07-13 12:36:34,508 | INFO    | Alert saved: 1783926273.1304578
2026-07-13 12:36:34,511 | INFO    | Alert saved: 1783926271.1303129
2026-07-13 12:36:34,513 | INFO    | Alert saved: 1783926271.1303569
2026-07-13 12:36:34,522 | INFO    | Alert saved: 1783926237.1284126
2026-07-13 12:36:34,522 | INFO    | Alert saved: 1783926243.1292828
2026-07-13 12:36:34,522 | INFO    | Alert saved: 1783926275.1305661
2026-07-13 12:36:34,522 | INFO    | Alert saved: 1783926245.1294306
2026-07-13 12:36:34,523 | INFO    | Alert saved: 1783926273.1304138
2026-07-13 12:36:34,529 | INFO    | Alert saved: 1783926245.1295250
2026-07-13 12:36:34,526 | INFO    | Alert saved: 1783926249.1298720
2026-07-13 12:36:34,526 | INFO    | Alert saved: 1783926237.1285080
2026-07-13 12:36:34,525 | INFO    | Alert saved: 1783926237.1283612
2026-07-13 12:36:34,533 | INFO    | Alert saved: 1783926237.1285520
2026-07-13 12:36:34,553 | INFO    | Alert saved: 1783926275.1306541
2026-07-13 12:36:34,554 | INFO    | Alert saved: 1783926281.1314720
2026-07-13 12:36:34,555 | INFO    | Alert saved: 1783926279.1309092
2026-07-13 12:36:34,556 | INFO    | Alert saved: 1783926281.1313326
2026-07-13 12:36:34,561 | INFO    | Alert saved: 1783926279.1312298
2026-07-13 12:36:34,573 | INFO    | Alert saved: 1783926283.1317656
2026-07-13 12:36:34,578 | INFO    | Alert saved: 1783926281.1313840
2026-07-13 12:36:34,581 | INFO    | Alert saved: 1783926239.1287942
2026-07-13 12:36:34,586 | INFO    | Alert saved: 1783926249.1300187
2026-07-13 12:36:34,590 | INFO    | Alert saved: 1783926245.1294726
2026-07-13 12:36:34,591 | INFO    | Alert saved: 1783926281.1315160
2026-07-13 12:36:34,592 | INFO    | Alert saved: 1783926273.1305147
2026-07-13 12:36:34,595 | INFO    | Alert saved: 1783926249.1298300
2026-07-13 12:36:34,596 | INFO    | Alert saved: 1783926283.1318096
2026-07-13 12:36:34,597 | INFO    | Alert saved: 1783926243.1291874
2026-07-13 12:36:34,609 | INFO    | Alert saved: 1783926289.1323746
2026-07-13 12:36:34,612 | INFO    | Alert saved: 1783926277.1308064
2026-07-13 12:36:34,617 | INFO    | Alert saved: 1783926277.1308578
2026-07-13 12:36:34,618 | INFO    | Alert saved: 1783926283.1316702
2026-07-13 12:36:34,625 | INFO    | Alert saved: 1783926285.1318536
2026-07-13 12:36:34,626 | INFO    | Alert saved: 1783926285.1319050
2026-07-13 12:36:34,627 | INFO    | Alert saved: 1783926279.1309532
2026-07-13 12:36:34,627 | INFO    | Alert saved: 1783926283.1317142
2026-07-13 12:36:34,628 | INFO    | Alert saved: 1783926285.1319490
2026-07-13 12:36:34,637 | INFO    | Alert saved: 1783926277.1307624
2026-07-13 12:36:34,647 | INFO    | Alert saved: 1783926241.1289336
2026-07-13 12:36:34,649 | INFO    | Alert saved: 1783926281.1312812
2026-07-13 12:36:34,655 | INFO    | Alert saved: 1783926275.1307110
2026-07-13 12:36:34,672 | INFO    | Alert saved: 1783926249.1300711
2026-07-13 12:36:34,686 | INFO    | Alert saved: 1783926289.1325288
2026-07-13 12:36:34,692 | INFO    | Alert saved: 1783926283.1316188
2026-07-13 12:36:34,696 | INFO    | Alert saved: 1783926283.1315674
2026-07-13 12:36:34,702 | INFO    | Alert saved: 1783926287.1322866
2026-07-13 12:36:34,702 | INFO    | Alert saved: 1783926289.1324260
2026-07-13 12:36:34,703 | INFO    | Alert saved: 1783926241.1288896
2026-07-13 12:36:34,718 | INFO    | Alert saved: 1783926239.1288382
2026-07-13 12:36:34,720 | INFO    | Alert saved: 1783926289.1324774
2026-07-13 12:36:34,720 | INFO    | Alert saved: 1783926287.1323306
2026-07-13 12:36:34,724 | INFO    | Alert saved: 1783926291.1326326
2026-07-13 12:36:34,725 | INFO    | Alert saved: 1783926279.1309972
2026-07-13 12:36:34,725 | INFO    | Alert saved: 1783926293.1330750
2026-07-13 12:36:34,732 | INFO    | Alert saved: 1783926287.1321472
2026-07-13 12:36:34,732 | INFO    | Alert saved: 1783926293.1330236
2026-07-13 12:36:34,746 | INFO    | Alert saved: 1783926291.1326746
2026-07-13 12:36:34,751 | INFO    | Alert saved: 1783926285.1319930
2026-07-13 12:36:34,752 | INFO    | Alert saved: 1783926293.1329722
2026-07-13 12:36:34,753 | INFO    | Alert saved: 1783926285.1320444
2026-07-13 12:36:34,754 | INFO    | Alert saved: 1783926291.1328266
2026-07-13 12:36:34,763 | INFO    | Alert saved: 1783926293.1331170
2026-07-13 12:36:34,779 | INFO    | Alert saved: 1783926295.1333224
2026-07-13 12:36:34,780 | INFO    | Alert saved: 1783926287.1320958
2026-07-13 12:36:34,788 | INFO    | Alert saved: 1783926287.1321986
2026-07-13 12:36:34,790 | INFO    | Alert saved: 1783926287.1322426
2026-07-13 12:36:34,790 | INFO    | Alert saved: 1783926275.1306101
2026-07-13 12:36:34,793 | INFO    | Alert saved: 1783926293.1332134
2026-07-13 12:36:34,807 | INFO    | Alert saved: 1783926291.1328842
2026-07-13 12:36:34,809 | INFO    | Alert saved: 1783926295.1332710
2026-07-13 12:36:34,812 | INFO    | Alert saved: 1783926243.1290878
2026-07-13 12:36:34,829 | INFO    | Alert saved: 1783926291.1329282
2026-07-13 12:36:34,839 | INFO    | Alert saved: 1783926297.1336474
2026-07-13 12:36:34,838 | INFO    | Alert saved: 1783926291.1327742
2026-07-13 12:36:34,839 | INFO    | Alert saved: 1783926297.1333664
2026-07-13 12:36:34,840 | INFO    | Alert saved: 1783926291.1327322
2026-07-13 12:36:34,839 | INFO    | Alert saved: 1783926293.1331694
2026-07-13 12:36:34,841 | INFO    | Alert saved: 1783926279.1311858
2026-07-13 12:36:34,845 | INFO    | Alert saved: 1783926281.1314280
2026-07-13 12:36:34,846 | INFO    | Alert saved: 1783926297.1334084
2026-07-13 12:36:34,847 | INFO    | Alert saved: 1783926243.1292388
2026-07-13 12:36:34,848 | INFO    | Alert saved: 1783926291.1325802
2026-07-13 12:36:34,927 | INFO    | Alert saved: 1783926297.1336998
2026-07-13 12:36:34,927 | INFO    | Alert saved: 1783926319.1337574
2026-07-13 12:36:34,935 | INFO    | Alert saved: 1783926323.1342069
2026-07-13 12:36:34,943 | INFO    | Alert saved: 1783926325.1342509
2026-07-13 12:36:34,955 | INFO    | Alert saved: 1783926323.1340620
2026-07-13 12:36:34,955 | INFO    | Alert saved: 1783926327.1346398
2026-07-13 12:36:34,958 | INFO    | Alert saved: 1783926321.1339592
2026-07-13 12:36:34,960 | INFO    | Alert saved: 1783926325.1345004
2026-07-13 12:36:34,960 | INFO    | Alert saved: 1783926323.1341060
2026-07-13 12:36:34,961 | INFO    | Alert saved: 1783926323.1341500
2026-07-13 12:36:34,961 | INFO    | Alert saved: 1783926321.1340106
2026-07-13 12:36:34,961 | INFO    | Alert saved: 1783926319.1339023
2026-07-13 12:36:34,970 | INFO    | Alert saved: 1783926319.1338583
2026-07-13 12:36:34,977 | INFO    | Alert saved: 1783926319.1338014
2026-07-13 12:36:35,002 | INFO    | Alert saved: 1783926325.1345444
2026-07-13 12:36:35,005 | INFO    | Alert saved: 1783926327.1347718
2026-07-13 12:36:35,006 | INFO    | Alert saved: 1783926329.1348287
2026-07-13 12:36:35,016 | INFO    | Alert saved: 1783926327.1346838
2026-07-13 12:36:35,007 | INFO    | Alert saved: 1783926329.1348801
